WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122
2021/11/12, 01:07:06.295, 40.363, -70.810, 10.10, 89.090, 89.100, 9.720, 13.3, 13.1, 1025.7, 1025.8, 0.0, 0.0, 193.850, 178.030, 19, 14, 15.4, 14.0, 53.4, 55.0, 10.8, 9.2, 116.7, 110.6, 1027.8, 1027.9, -6.280, 302.560, -0.01, 32.8263, 14.5518, 433.600, 26.4, 1502.795, 93.600, NAN, NAN
2021/11/12, 01:08:06.295, 40.363, -70.806, 10.09, 89.270, 90.500, 9.540, 13.3, 13.1, 1025.6, 1025.8, 0.0, 0.0, 193.850, 178.030, 24, 20, 14.6, 14.4, 53.3, 53.5, 10.3, 9.9, 123.9, 118.5, 1027.7, 1027.9, -6.230, 301.850, -0.02, 32.8337, 14.5515, 439.200, 26.2, 1502.802, 93.520, NAN, NAN
2021/11/12, 01:09:06.295, 40.363, -70.803, 10.09, 89.040, 89.200, 9.410, 13.3, 13.1, 1025.6, 1025.8, 0.0, 0.0, 193.850, 178.030, 23, 18, 14.8, 14.1, 51.1, 52.4, 10.5, 9.6, 122.3, 115.9, 1027.7, 1027.9, -6.300, 301.990, -0.02, 32.8448, 14.5479, 436.600, 26.3, 1502.804, 93.580, NAN, NAN
2021/11/12, 01:10:06.296, 40.363, -70.800, 10.07, 88.790, 87.000, 9.650, 13.3, 13.1, 1025.6, 1025.8, 0.0, 0.0, 193.850, 178.030, 23, 19, 14.3, 14.1, 55.5, 53.4, 10.0, 9.6, 123.8, 118.3, 1027.7, 1027.9, -6.240, 302.490, -0.01, 32.8516, 14.5385, 439.200, 26.2, 1502.781, 93.810, NAN, NAN
2021/11/12, 01:11:06.296, 40.363, -70.796, 10.04, 90.650, 88.100, 9.550, 13.4, 13.1, 1025.6, 1025.7, 0.0, 0.0, 193.850, 178.030, 18, 14, 15.3, 14.4, 56.4, 56.9, 10.8, 9.8, 117.8, 112.9, 1027.7, 1027.8, -6.250, 302.140, -0.01, 32.8555, 14.5263, 433.900, 26.4, 1502.747, 93.520, NAN, NAN
2021/11/12, 01:12:06.296, 40.363, -70.793, 10.00, 90.460, 90.800, 9.100, 13.4, 13.2, 1025.6, 1025.7, 0.0, 0.0, 193.850, 178.030, 21, 17, 15.1, 14.8, 51.9, 53.0, 10.8, 10.4, 120.2, 114.9, 1027.7, 1027.8, -6.210, 302.060, -0.01, 32.8520, 14.5135, 446.200, 26.5, 1502.701, 93.180, NAN, NAN
2021/11/12, 01:13:06.296, 40.363, -70.789, 10.00, 90.350, 88.400, 9.670, 13.3, 13.1, 1025.6, 1025.7, 0.0, 0.0, 193.850, 178.030, 23, 19, 15.2, 14.5, 49.4, 49.8, 10.9, 10.0, 124.4, 119.6, 1027.7, 1027.8, -6.160, 302.020, -0.01, 32.8416, 14.5036, 421.400, 26.3, 1502.657, 93.590, NAN, NAN
2021/11/12, 01:14:06.296, 40.363, -70.786, 10.02, 90.360, 90.500, 9.790, 13.4, 13.1, 1025.6, 1025.8, 0.0, 0.0, 193.850, 178.030, 22, 17, 15.2, 14.7, 51.0, 48.9, 10.7, 10.0, 122.4, 115.8, 1027.7, 1027.9, -6.230, 301.690, -0.01, 32.8304, 14.4966, 453.100, 25.8, 1502.622, 93.500, NAN, NAN
2021/11/12, 01:15:06.296, 40.363, -70.782, 10.04, 90.020, 89.200, 9.760, 13.4, 13.1, 1025.6, 1025.8, 0.0, 0.0, 193.850, 178.030, 22, 18, 15.3, 14.8, 51.6, 51.3, 10.9, 10.2, 122.3, 117.2, 1027.7, 1027.9, -6.360, 301.680, -0.01, 32.8183, 14.4995, 447.600, 26.1, 1502.617, 93.530, NAN, NAN
2021/11/12, 01:16:06.296, 40.363, -70.779, 10.07, 90.290, 91.100, 9.390, 13.3, 13.1, 1025.7, 1025.8, 0.0, 0.0, 193.850, 178.030, 22, 19, 14.7, 14.3, 53.3, 50.1, 10.3, 9.8, 122.0, 118.1, 1027.8, 1027.9, -6.240, 302.120, -0.01, 32.8082, 14.5042, 443.600, 26.2, 1502.620, 93.510, NAN, NAN
2021/11/12, 01:17:06.296, 40.363, -70.775, 10.08, 90.700, 90.000, 9.750, 13.3, 13.1, 1025.6, 1025.8, 0.0, 0.0, 193.850, 178.030, 22, 18, 14.7, 14.5, 50.4, 51.5, 10.3, 9.9, 123.6, 118.1, 1027.7, 1027.9, -6.260, 302.500, -0.01, 32.8031, 14.4993, 449.600, 26.4, 1502.599, 93.560, NAN, NAN
2021/11/12, 01:18:06.296, 40.363, -70.772, 10.06, 90.040, 88.700, 9.600, 13.4, 13.1, 1025.7, 1025.9, 0.0, 0.0, 193.850, 178.030, 25, 21, 15.2, 14.7, 52.5, 50.9, 11.0, 10.3, 126.5, 121.5, 1027.8, 1028.0, -6.230, 301.500, -0.01, 32.7994, 14.4880, 429.900, 26.4, 1502.558, 93.460, NAN, NAN
2021/11/12, 01:19:06.296, 40.363, -70.768, 10.03, 90.390, 88.800, 9.410, 13.4, 13.1, 1025.7, 1025.8, 0.0, 0.0, 193.850, 178.030, 26, 23, 14.5, 14.4, 51.8, 50.8, 10.5, 10.2, 128.8, 124.8, 1027.8, 1027.9, -6.290, 302.160, -0.01, 32.7960, 14.4829, 431.200, 26.3, 1502.537, 93.490, NAN, NAN
2021/11/12, 01:20:06.296, 40.363, -70.765, 10.04, 90.030, 91.000, 9.750, 13.4, 13.2, 1025.7, 1025.8, 0.0, 0.0, 193.850, 178.030, 22, 17, 14.3, 13.4, 53.1, 55.0, 9.8, 8.7, 122.6, 116.2, 1027.8, 1027.9, -6.210, 302.770, -0.01, 32.7915, 14.4803, 435.800, 26.0, 1502.524, 93.470, NAN, NAN
2021/11/12, 01:21:06.296, 40.363, -70.762, 10.09, 90.650, 88.900, 9.450, 13.4, 13.2, 1025.8, 1025.9, 0.0, 0.0, 193.850, 178.030, 18, 14, 15.4, 14.8, 57.0, 57.1, 11.0, 10.2, 117.3, 112.1, 1027.9, 1028.0, -6.220, 302.310, -0.01, 32.7883, 14.4846, 433.100, 26.1, 1502.534, 95.910, NAN, NAN
2021/11/12, 01:22:06.296, 40.363, -70.758, 10.04, 90.620, 86.900, 9.280, 13.4, 13.2, 1025.8, 1025.9, 0.0, 0.0, 193.850, 178.030, 20, 16, 14.5, 14.2, 57.5, 55.5, 10.3, 9.8, 121.3, 116.0, 1027.9, 1028.0, -6.260, 302.380, -0.01, 32.7866, 14.4977, 414.700, 26.1, 1502.574, 92.820, NAN, NAN
2021/11/12, 01:23:06.296, 40.363, -70.755, 10.02, 90.350, 91.000, 9.510, 13.3, 13.2, 1025.6, 1025.9, 0.0, 0.0, 193.850, 178.030, 20, 18, 14.1, 14.0, 53.1, 55.0, 9.6, 9.4, 120.0, 117.2, 1027.7, 1028.0, -6.200, 302.600, -0.01, 32.7844, 14.5074, 418.400, 26.0, 1502.603, 93.080, NAN, NAN
2021/11/12, 01:24:06.296, 40.363, -70.751, 10.04, 90.140, 90.000, 9.750, 13.3, 13.2, 1025.6, 1025.8, 0.0, 0.0, 193.850, 178.030, 23, 18, 15.0, 14.9, 53.2, 55.5, 10.6, 10.3, 123.9, 116.9, 1027.7, 1027.9, -6.240, 302.240, -0.01, 32.7841, 14.5161, 407.600, 26.1, 1502.630, 93.320, NAN, NAN
2021/11/12, 01:25:06.297, 40.363, -70.748, 10.01, 90.530, 90.600, 9.160, 13.3, 13.1, 1025.6, 1025.9, 0.0, 0.0, 193.850, 178.030, 25, 21, 14.4, 13.8, 53.2, 53.5, 10.3, 9.6, 126.6, 121.7, 1027.7, 1028.0, -6.130, 303.210, -0.01, 32.7862, 14.5329, 427.500, 26.1, 1502.687, 92.810, NAN, NAN
2021/11/12, 01:26:06.297, 40.363, -70.744, 10.06, 89.910, 91.000, 9.270, 13.3, 13.2, 1025.6, 1025.9, 0.0, 0.0, 193.850, 178.030, 24, 21, 14.3, 14.0, 55.3, 56.5, 10.1, 9.7, 124.5, 120.6, 1027.7, 1028.0, -6.230, 302.960, -0.01, 32.7889, 14.5596, 419.600, 26.2, 1502.776, 92.860, NAN, NAN
2021/11/12, 01:27:06.297, 40.363, -70.741, 10.03, 90.120, 90.000, 9.420, 13.3, 13.1, 1025.7, 1025.9, 0.0, 0.0, 193.850, 178.030, 27, 22, 14.6, 13.9, 54.1, 57.4, 10.5, 9.6, 129.2, 123.1, 1027.8, 1028.0, -6.240, 303.540, -0.01, 32.7917, 14.5979, 417.400, 26.1, 1502.902, 95.420, NAN, NAN
2021/11/12, 01:28:06.297, 40.363, -70.737, 9.98, 90.870, 90.300, 9.410, 13.3, 13.1, 1025.6, 1025.9, 0.0, 0.0, 193.850, 178.030, 22, 19, 13.0, 14.0, 55.1, 54.2, 8.7, 9.6, 125.1, 119.6, 1027.7, 1028.0, -6.250, 304.600, -0.01, 32.7935, 14.6225, 420.100, 26.2, 1502.984, 92.640, NAN, NAN
2021/11/12, 01:29:06.297, 40.363, -70.734, 10.04, 89.990, 92.100, 9.330, 13.4, 13.1, 1025.8, 1025.9, 0.0, 0.0, 193.850, 178.030, 24, 20, 13.5, 13.4, 60.4, 57.4, 9.2, 9.0, 125.2, 119.5, 1027.9, 1028.0, -6.270, 305.280, -0.01, 32.7986, 14.6090, 431.200, 26.3, 1502.946, 93.120, NAN, NAN
2021/11/12, 01:30:06.297, 40.363, -70.731, 10.03, 89.580, 89.300, 9.360, 13.4, 13.2, 1025.7, 1025.9, 0.0, 0.0, 193.850, 178.030, 24, 19, 15.7, 14.8, 60.4, 59.8, 11.5, 10.4, 123.5, 117.4, 1027.8, 1028.0, -6.150, 305.410, -0.01, 32.8055, 14.6022, 414.400, 26.3, 1502.932, 92.970, NAN, NAN
2021/11/12, 01:31:06.297, 40.363, -70.727, 9.96, 90.430, 91.200, 9.510, 13.4, 13.2, 1025.7, 1025.9, 0.0, 0.0, 193.850, 178.030, 22, 17, 14.3, 14.2, 57.7, 57.2, 9.9, 9.6, 122.7, 115.6, 1027.8, 1028.0, -6.230, 305.750, -0.01, 32.8133, 14.6124, 423.000, 26.3, 1502.974, 92.630, NAN, NAN
2021/11/12, 01:32:06.297, 40.363, -70.724, 10.06, 90.290, 90.300, 9.810, 13.3, 13.1, 1025.7, 1025.9, 0.0, 0.0, 193.850, 178.030, 23, 18, 14.4, 14.1, 56.0, 57.1, 10.0, 9.4, 124.7, 117.8, 1027.8, 1028.0, -6.160, 305.690, -0.01, 32.8072, 14.6261, 423.500, 26.4, 1503.011, 93.120, NAN, NAN
2021/11/12, 01:33:06.297, 40.363, -70.720, 10.06, 90.280, 91.100, 9.480, 13.3, 13.1, 1025.8, 1026.0, 0.0, 0.0, 193.850, 178.030, 23, 19, 14.6, 14.0, 57.4, 56.9, 10.3, 9.5, 123.6, 118.5, 1027.9, 1028.1, -6.220, 306.010, -0.01, 32.8051, 14.6290, 416.600, 26.1, 1503.018, 93.020, NAN, NAN
2021/11/12, 01:34:06.297, 40.363, -70.717, 10.07, 90.300, 93.000, 9.630, 13.3, 13.2, 1025.8, 1025.9, 0.0, 0.0, 193.850, 178.030, 19, 16, 14.8, 13.9, 56.4, 57.2, 10.1, 9.2, 117.2, 113.4, 1027.9, 1028.0, -6.260, 306.300, -0.01, 32.8095, 14.6246, 405.900, 26.2, 1503.009, 92.640, NAN, NAN
2021/11/12, 01:35:06.297, 40.363, -70.713, 10.01, 89.960, 90.400, 9.700, 13.3, 13.1, 1025.9, 1025.9, 0.0, 0.0, 193.850, 178.030, 21, 16, 14.6, 14.0, 56.8, 57.0, 10.1, 9.3, 121.0, 114.2, 1028.0, 1028.0, -6.190, 306.450, -0.01, 32.8138, 14.6224, 407.600, 26.4, 1503.007, 92.600, NAN, NAN
2021/11/12, 01:36:06.297, 40.363, -70.710, 10.08, 89.820, 90.400, 9.440, 13.3, 13.1, 1025.9, 1025.9, 0.0, 0.0, 193.850, 178.030, 23, 18, 15.2, 14.3, 59.0, 57.7, 10.9, 9.8, 122.6, 116.4, 1028.0, 1028.0, -6.190, 306.780, -0.01, 32.8155, 14.6185, 421.100, 26.3, 1502.996, 92.620, NAN, NAN
2021/11/12, 01:37:06.297, 40.363, -70.707, 10.04, 90.120, 90.200, 9.160, 13.3, 13.1, 1025.8, 1026.0, 0.0, 0.0, 193.850, 178.030, 27, 22, 14.5, 14.4, 58.5, 57.0, 10.5, 10.2, 128.8, 122.1, 1027.9, 1028.1, -6.260, 307.430, -0.01, 32.8125, 14.6231, 392.100, 26.4, 1503.008, 92.560, NAN, NAN
2021/11/12, 01:38:06.297, 40.363, -70.703, 10.04, 90.510, 91.400, 9.510, 13.4, 13.1, 1025.8, 1025.9, 0.0, 0.0, 193.850, 178.030, 24, 19, 14.6, 14.2, 59.4, 62.3, 10.3, 9.7, 125.3, 118.5, 1027.9, 1028.0, -6.240, 307.330, -0.01, 32.8109, 14.6489, 404.900, 26.7, 1503.089, 92.590, NAN, NAN
2021/11/12, 01:39:06.297, 40.363, -70.700, 10.01, 90.460, 90.600, 9.520, 13.4, 13.1, 1025.7, 1026.0, 0.0, 0.0, 193.850, 178.030, 23, 19, 14.5, 14.5, 56.6, 56.3, 10.2, 10.0, 124.2, 118.6, 1027.8, 1028.1, -6.240, 307.380, -0.01, 32.8094, 14.6778, 391.200, 26.7, 1503.180, 92.180, NAN, NAN
2021/11/12, 01:40:06.298, 40.363, -70.696, 10.04, 90.520, 91.200, 9.790, 13.4, 13.1, 1025.7, 1026.0, 0.0, 0.0, 193.850, 178.030, 23, 18, 14.5, 14.3, 57.9, 58.3, 10.0, 9.6, 124.5, 117.5, 1027.8, 1028.1, -6.170, 307.690, -0.01, 32.8088, 14.6975, 383.600, 26.4, 1503.242, 92.420, NAN, NAN
2021/11/12, 01:41:06.298, 40.363, -70.693, 10.46, 90.210, 90.900, 9.970, 13.4, 13.1, 1025.7, 1025.9, 0.0, 0.0, 193.850, 178.030, 22, 20, 15.0, 14.9, 57.8, 59.0, 10.4, 10.2, 122.5, 119.8, 1027.8, 1028.0, -6.170, 307.860, -0.01, 32.8186, 14.7079, 425.100, 25.9, 1503.287, 92.140, NAN, NAN
2021/11/12, 01:42:06.298, 40.363, -70.689, 10.61, 89.250, 90.700, 10.100, 13.4, 13.1, 1025.7, 1025.9, 0.0, 0.0, 193.850, 178.030, 22, 18, 14.8, 14.4, 57.7, 59.2, 10.1, 9.5, 121.6, 116.2, 1027.8, 1028.0, -6.140, 306.940, -0.01, 32.8278, 14.7131, 420.000, 26.3, 1503.314, 92.110, NAN, NAN
2021/11/12, 01:43:06.298, 40.363, -70.685, 10.64, 88.840, 90.000, 9.750, 13.4, 13.1, 1025.6, 1025.9, 0.0, 0.0, 193.850, 178.030, 23, 19, 15.4, 14.8, 59.0, 57.7, 10.9, 10.1, 121.7, 116.5, 1027.7, 1028.0, -6.210, 306.370, -0.01, 32.8334, 14.7130, 437.900, 26.6, 1503.320, 92.020, NAN, NAN
2021/11/12, 01:44:06.298, 40.363, -70.682, 10.61, 89.100, 90.000, 9.990, 13.4, 13.2, 1025.7, 1025.9, 0.0, 0.0, 193.850, 178.030, 19, 16, 14.9, 14.3, 58.2, 57.4, 10.1, 9.4, 117.1, 113.2, 1027.8, 1028.0, -6.200, 305.960, -0.01, 32.8373, 14.7125, 423.200, 26.4, 1503.323, 91.950, NAN, NAN
2021/11/12, 01:45:06.298, 40.363, -70.678, 10.71, 88.690, 89.500, 9.980, 13.4, 13.2, 1025.9, 1025.9, 0.0, 0.0, 193.850, 178.030, 20, 15, 15.4, 15.2, 57.5, 57.5, 10.7, 10.3, 117.8, 110.7, 1028.0, 1028.0, -6.230, 305.620, -0.01, 32.8391, 14.7048, 440.300, 26.0, 1503.301, 92.040, NAN, NAN
2021/11/12, 01:46:06.298, 40.363, -70.674, 10.63, 89.040, 91.600, 9.980, 13.4, 13.2, 1025.7, 1025.9, 0.0, 0.0, 193.850, 178.030, 20, 17, 14.4, 13.9, 55.1, 56.4, 9.6, 9.0, 118.2, 114.2, 1027.8, 1028.0, -6.210, 305.670, -0.01, 32.8419, 14.6678, 459.000, 26.0, 1503.185, 91.760, NAN, NAN
2021/11/12, 01:47:06.298, 40.363, -70.671, 10.21, 89.510, 89.600, 9.650, 13.4, 13.2, 1025.6, 1025.8, 0.0, 0.0, 193.850, 178.030, 20, 18, 14.3, 13.7, 53.4, 56.3, 9.8, 9.1, 119.5, 117.1, 1027.7, 1027.9, -6.230, 305.220, -0.01, 32.8435, 14.6151, 474.500, 25.8, 1503.018, 91.710, NAN, NAN
2021/11/12, 01:48:06.298, 40.363, -70.667, 10.20, 89.250, 89.200, 9.710, 13.4, 13.2, 1025.7, 1025.8, 0.0, 0.0, 193.850, 178.030, 27, 22, 15.0, 15.0, 57.1, 58.5, 10.8, 10.5, 128.4, 121.5, 1027.8, 1027.9, -6.170, 304.350, -0.01, 32.8446, 14.5598, 486.400, 26.2, 1502.842, 91.860, NAN, NAN
2021/11/12, 01:49:06.298, 40.363, -70.664, 9.67, 106.750, 110.200, 8.460, 13.4, 13.2, 1025.7, 1025.8, 0.0, 0.0, 193.850, 178.030, 13, 11, 15.5, 15.0, 56.8, 57.9, 11.2, 10.7, 123.4, 120.8, 1027.8, 1027.9, -6.220, 304.250, -0.01, 32.8369, 14.5022, 466.800, 26.2, 1502.647, 91.990, NAN, NAN
2021/11/12, 01:50:06.298, 40.363, -70.662, 6.16, 348.180, 359.300, 4.910, 13.4, 13.2, 1025.8, 1025.9, 0.0, 0.0, 193.850, 178.030, 87, 77, 9.9, 10.5, 57.4, 58.5, 9.6, 9.7, 89.9, 78.9, 1027.9, 1028.0, -6.210, 304.150, -0.01, 32.8256, 14.4392, 474.800, 25.6, 1502.431, 91.800, NAN, NAN
2021/11/12, 01:51:06.298, 40.364, -70.663, 4.42, 273.500, 279.300, 5.250, 13.4, 13.3, 1026.1, 1026.1, 0.0, 0.0, 193.850, 178.030, 218, 226, 4.7, 2.5, 59.5, 58.4, 7.1, 4.9, 119.9, 118.6, 1028.2, 1028.2, -6.380, 304.360, -0.01, 32.8127, 14.4022, 1123.600, 25.3, 1502.297, 91.420, NAN, NAN
2021/11/12, 01:52:06.298, 40.364, -70.666, 7.53, 269.180, 268.100, 8.380, 13.4, 13.2, 1026.1, 1026.2, 0.0, 0.0, 193.850, 178.030, 223, 221, 5.6, 5.8, 59.4, 60.5, 9.2, 9.4, 113.2, 112.4, 1028.2, 1028.3, -6.590, 304.160, -0.01, 32.8018, 14.3980, 1037.100, 26.5, 1502.270, 91.700, NAN, NAN
2021/11/12, 01:53:06.298, 40.364, -70.669, 9.55, 266.760, 266.600, 10.150, 13.4, 13.2, 1026.1, 1026.2, 0.0, 0.0, 193.850, 178.030, 242, 252, 6.1, 4.6, 58.3, 57.4, 9.7, 7.9, 120.4, 120.1, 1028.2, 1028.3, -6.790, 304.170, -0.01, 32.7890, 14.4173, 625.900, 27.3, 1502.318, 91.570, NAN, NAN
2021/11/12, 01:54:06.298, 40.364, -70.673, 10.61, 265.930, 267.300, 11.080, 13.4, 13.2, 1026.1, 1026.2, 0.0, 0.0, 193.850, 178.030, 230, 237, 6.7, 5.3, 57.5, 57.9, 11.3, 9.7, 113.7, 114.0, 1028.2, 1028.3, -6.930, 303.690, -0.01, 32.7802, 14.4481, 740.900, 27.6, 1502.407, 91.780, NAN, NAN
2021/11/12, 01:55:06.298, 40.364, -70.677, 10.93, 265.940, 264.900, 11.520, 13.3, 13.2, 1026.1, 1026.2, 0.0, 0.0, 193.850, 178.030, 232, 240, 5.8, 5.3, 57.6, 55.8, 10.5, 9.7, 111.1, 113.6, 1028.2, 1028.3, -6.910, 303.500, -0.01, 32.7812, 14.4931, 710.000, 27.7, 1502.553, 91.890, NAN, NAN
2021/11/12, 01:56:06.299, 40.363, -70.681, 11.09, 266.190, 269.000, 11.230, 13.3, 13.2, 1026.1, 1026.1, 0.0, 0.0, 193.850, 178.030, 241, 246, 6.3, 4.9, 58.5, 56.9, 10.6, 9.1, 119.5, 117.7, 1028.2, 1028.2, -6.860, 303.970, -0.01, 32.7881, 14.5497, 653.100, 27.2, 1502.743, 95.080, NAN, NAN
2021/11/12, 01:57:06.299, 40.363, -70.686, 11.07, 265.280, 266.100, 11.330, 13.4, 13.2, 1026.0, 1026.1, 0.0, 0.0, 193.850, 178.030, 232, 233, 6.5, 5.3, 55.2, 56.2, 11.1, 10.0, 113.2, 110.9, 1028.1, 1028.2, -6.850, 303.700, -0.01, 32.7953, 14.6142, 782.700, 27.3, 1502.959, 92.080, NAN, NAN
2021/11/12, 01:58:06.299, 40.363, -70.690, 10.95, 269.470, 270.800, 11.240, 13.4, 13.2, 1025.9, 1026.1, 0.0, 0.0, 193.850, 178.030, 221, 229, 6.6, 6.0, 58.2, 57.0, 11.6, 10.8, 112.0, 115.1, 1028.0, 1028.2, -6.920, 303.880, -0.01, 32.8059, 14.6557, 533.400, 27.2, 1503.105, 92.180, NAN, NAN
2021/11/12, 01:59:06.299, 40.363, -70.694, 11.06, 269.320, 270.500, 11.460, 13.4, 13.2, 1025.8, 1026.0, 0.0, 0.0, 193.850, 178.030, 225, 224, 6.4, 6.1, 58.0, 57.8, 11.4, 11.2, 113.4, 112.3, 1027.9, 1028.1, -6.840, 303.840, -0.01, 32.8184, 14.6797, 568.800, 27.1, 1503.196, 92.270, NAN, NAN
2021/11/12, 02:00:06.299, 40.363, -70.698, 11.09, 268.300, 267.700, 11.310, 13.4, 13.2, 1025.8, 1025.9, 0.0, 0.0, 193.850, 178.030, 221, 223, 6.5, 6.0, 57.4, 57.8, 11.5, 11.0, 109.7, 109.9, 1027.9, 1028.0, -6.880, 304.160, -0.01, 32.8327, 14.6928, 562.700, 26.9, 1503.255, 92.580, NAN, NAN
2021/11/12, 02:01:06.299, 40.363, -70.702, 11.15, 268.200, 268.500, 11.620, 13.4, 13.2, 1025.8, 1026.0, 0.0, 0.0, 193.850, 178.030, 234, 232, 6.0, 5.3, 56.7, 58.2, 10.7, 10.1, 115.4, 112.7, 1027.9, 1028.1, -6.890, 304.990, -0.01, 32.8394, 14.6996, 533.700, 26.9, 1503.285, 92.540, NAN, NAN
2021/11/12, 02:02:06.299, 40.363, -70.706, 11.08, 269.350, 269.800, 11.710, 13.4, 13.2, 1025.8, 1025.9, 0.0, 0.0, 193.850, 178.030, 228, 230, 5.6, 4.6, 58.9, 60.3, 10.6, 9.7, 112.7, 111.0, 1027.9, 1028.0, -6.820, 305.560, -0.01, 32.8420, 14.7072, 516.900, 27.0, 1503.312, 92.640, NAN, NAN
2021/11/12, 02:03:06.299, 40.363, -70.711, 11.12, 268.460, 269.100, 11.650, 13.4, 13.3, 1025.8, 1025.8, 0.0, 0.0, 193.850, 178.030, 225, 223, 5.7, 5.0, 60.4, 59.5, 10.8, 10.3, 110.7, 108.3, 1027.9, 1027.9, -6.750, 305.870, -0.01, 32.8424, 14.7075, 503.500, 27.1, 1503.313, 92.720, NAN, NAN
2021/11/12, 02:04:06.299, 40.363, -70.715, 11.19, 265.790, 266.600, 11.600, 13.4, 13.3, 1025.8, 1025.9, 0.0, 0.0, 193.850, 178.030, 237, 248, 6.4, 5.4, 61.4, 61.3, 10.9, 9.5, 115.8, 118.3, 1027.9, 1028.0, -6.930, 306.140, -0.01, 32.8414, 14.6879, 476.300, 27.0, 1503.249, 92.600, NAN, NAN
2021/11/12, 02:05:06.299, 40.363, -70.719, 11.06, 268.800, 268.800, 11.610, 13.4, 13.2, 1025.8, 1025.9, 0.0, 0.0, 193.850, 178.030, 226, 227, 6.7, 6.0, 58.2, 59.4, 11.7, 11.0, 113.2, 112.4, 1027.9, 1028.0, -6.800, 306.810, -0.01, 32.8405, 14.6559, 512.900, 27.0, 1503.146, 92.740, NAN, NAN
2021/11/12, 02:06:06.299, 40.363, -70.723, 11.06, 269.370, 270.700, 11.300, 13.4, 13.3, 1025.8, 1025.9, 0.0, 0.0, 193.850, 178.030, 236, 237, 6.1, 4.9, 60.7, 60.4, 10.6, 9.5, 118.8, 116.0, 1027.9, 1028.0, -6.710, 307.790, -0.01, 32.8389, 14.6366, 481.900, 26.9, 1503.082, 92.620, NAN, NAN
2021/11/12, 02:07:06.299, 40.363, -70.727, 11.06, 268.540, 268.900, 11.460, 13.4, 13.2, 1025.8, 1025.9, 0.0, 0.0, 193.850, 178.030, 231, 231, 6.5, 5.4, 56.5, 57.8, 11.2, 10.2, 115.6, 113.0, 1027.9, 1028.0, -6.690, 308.100, -0.01, 32.8327, 14.6253, 420.100, 26.8, 1503.038, 92.860, NAN, NAN
2021/11/12, 02:08:06.299, 40.363, -70.731, 11.15, 268.440, 268.800, 11.400, 13.4, 13.2, 1025.8, 1025.9, 0.0, 0.0, 193.850, 178.030, 228, 225, 5.8, 5.0, 58.7, 58.2, 10.7, 10.1, 112.5, 109.3, 1027.9, 1028.0, -6.690, 309.320, -0.01, 32.8205, 14.6215, 447.000, 26.8, 1503.012, 92.880, NAN, NAN
2021/11/12, 02:09:06.299, 40.363, -70.736, 11.12, 266.890, 268.800, 11.470, 13.4, 13.2, 1025.8, 1025.9, 0.0, 0.0, 193.850, 178.030, 229, 227, 6.7, 7.2, 56.6, 59.9, 11.6, 12.1, 113.9, 113.7, 1027.9, 1028.0, -6.590, 309.650, -0.01, 32.8145, 14.6256, 425.400, 26.8, 1503.018, 93.070, NAN, NAN
2021/11/12, 02:10:06.299, 40.363, -70.740, 11.05, 266.760, 269.600, 11.440, 13.4, 13.3, 1025.7, 1025.8, 0.0, 0.0, 193.850, 178.030, 223, 224, 6.6, 6.1, 57.4, 56.8, 11.7, 11.2, 110.9, 110.6, 1027.8, 1027.9, -6.630, 309.860, -0.01, 32.8122, 14.6254, 457.700, 27.0, 1503.015, 93.140, NAN, NAN
2021/11/12, 02:11:06.300, 40.363, -70.744, 10.99, 267.500, 270.300, 11.570, 13.4, 13.3, 1025.7, 1025.8, 0.0, 0.0, 193.850, 178.030, 221, 226, 6.5, 5.6, 56.5, 57.8, 11.8, 10.7, 110.3, 111.2, 1027.8, 1027.9, -6.540, 309.460, -0.01, 32.8121, 14.6089, 429.400, 26.9, 1502.962, 93.360, NAN, NAN
2021/11/12, 02:12:06.300, 40.363, -70.748, 10.93, 266.690, 268.700, 11.330, 13.4, 13.2, 1025.7, 1025.8, 0.0, 0.0, 193.850, 178.030, 238, 244, 5.6, 4.6, 61.6, 57.3, 10.1, 9.0, 116.1, 115.7, 1027.8, 1027.9, -6.590, 309.440, -0.01, 32.8151, 14.5997, 422.700, 26.7, 1502.936, 93.520, NAN, NAN
2021/11/12, 02:13:06.300, 40.363, -70.752, 10.83, 266.510, 269.900, 11.240, 13.5, 13.4, 1025.7, 1025.7, 0.0, 0.0, 193.850, 178.030, 232, 232, 6.7, 5.4, 60.9, 61.8, 11.4, 10.2, 116.1, 113.3, 1027.8, 1027.8, -6.560, 308.780, -0.01, 32.8160, 14.6192, 425.700, 27.0, 1502.999, 93.520, NAN, NAN
